loan_id,age,income,loan_amount,loan_purpose,employment_status,marital_status,has_default
648,69,143585,2965,education,self-employed,single,0
649,36,45596,33556,personal,self-employed,married,0
650,64,95791,3427,education,unemployed,married,1
651,33,62406,36609,medical,employed,married,0
652,22,60524,26189,medical,unemployed,married,1
653,52,43332,26138,personal,unemployed,married,0
654,29,130160,7563,medical,employed,married,0
655,42,35764,15387,personal,unemployed,married,0
656,69,47563,6840,personal,self-employed,single,1
657,38,107675,16154,medical,employed,single,0
658,53,56370,25194,education,self-employed,married,0
659,40,25062,47861,education,self-employed,divorced,0
660,33,64645,23448,personal,employed,married,0
661,56,142759,31924,business,self-employed,divorced,0
662,62,27244,24528,personal,self-employed,single,0
663,59,26372,30402,education,self-employed,single,0
664,56,125409,5352,personal,employed,divorced,0
665,31,146248,1184,education,employed,single,0
666,48,105501,11384,medical,employed,married,0
667,22,137450,15319,personal,unemployed,divorced,1
668,52,84471,21449,personal,self-employed,divorced,0
669,40,130533,42205,medical,unemployed,single,0
670,46,36956,11426,medical,unemployed,divorced,1
671,60,60473,8504,business,self-employed,divorced,0
672,28,33894,34368,medical,employed,divorced,0
673,35,130584,41572,business,unemployed,single,0
674,64,118918,47017,medical,employed,divorced,1
675,29,89586,39305,education,employed,divorced,0
676,26,36709,33094,personal,self-employed,married,0
677,27,101258,15685,medical,unemployed,married,0
678,61,138428,9724,education,unemployed,divorced,0
679,34,35210,6084,medical,employed,single,0
680,55,69510,35810,personal,self-employed,divorced,0
681,24,122081,17741,medical,unemployed,single,0
682,63,58674,17761,medical,employed,married,0
683,30,145251,14336,personal,employed,married,0
684,57,120025,21872,medical,employed,divorced,1
685,59,37733,14414,personal,self-employed,single,0
686,26,40080,5797,business,self-employed,single,0
687,67,122200,4307,medical,employed,single,0
688,44,73412,47489,education,employed,divorced,0
689,19,144476,33568,medical,self-employed,single,0
690,22,78971,3596,personal,employed,married,1
691,46,59709,18167,personal,employed,single,0
692,54,79846,23308,education,self-employed,single,0
693,55,85480,25215,education,employed,divorced,0
694,36,131768,12795,personal,employed,divorced,0
695,25,72960,15984,business,employed,divorced,0
696,65,123550,13134,business,self-employed,divorced,0
697,62,61152,11782,personal,self-employed,divorced,1
698,18,47250,43002,business,self-employed,single,0
699,39,105765,22651,education,unemployed,single,0
700,69,137265,25022,business,unemployed,divorced,0
701,34,68137,19922,education,unemployed,divorced,0
702,24,102011,15618,medical,unemployed,single,0
703,42,138922,18245,education,self-employed,divorced,0
704,62,143360,19260,medical,employed,married,0
705,21,141280,11027,education,self-employed,single,0
706,53,66412,14986,education,unemployed,married,1
707,23,63876,46168,business,self-employed,single,0
708,48,114547,4526,education,employed,single,0
709,36,93664,27261,personal,unemployed,single,0
710,61,70227,45361,medical,employed,single,0
711,56,52450,2622,medical,employed,single,0
712,44,104433,39286,education,employed,single,0
713,27,93704,30533,personal,unemployed,single,0
714,43,26861,36425,education,self-employed,divorced,0
715,36,127294,19316,education,unemployed,divorced,0
716,56,81914,9699,business,unemployed,divorced,0
717,20,83888,14955,education,self-employed,married,0
718,62,99286,32543,education,self-employed,single,0
719,30,81293,36424,business,self-employed,divorced,0
720,67,102524,17673,business,self-employed,divorced,1
721,45,88515,24395,personal,employed,divorced,1
722,37,43524,39626,business,unemployed,single,1
723,45,27065,24707,medical,unemployed,single,0
724,25,57684,20213,medical,unemployed,married,0
725,58,108720,11401,personal,self-employed,married,0
726,56,53365,22196,education,unemployed,single,0
727,18,78876,26976,personal,employed,married,1
728,20,43704,9758,business,unemployed,divorced,1
729,30,77857,2473,education,unemployed,married,0
730,45,25622,14281,personal,employed,divorced,0
731,66,103797,49732,personal,employed,married,0
732,42,130468,33548,medical,unemployed,divorced,0
733,50,113955,19371,personal,self-employed,married,0
734,55,120003,29363,education,self-employed,married,0
735,23,111141,13057,personal,unemployed,single,0
736,61,114707,41441,personal,unemployed,single,0
737,62,107700,20644,business,unemployed,divorced,0
738,49,135404,29123,personal,unemployed,single,0
739,62,131733,24874,education,self-employed,divorced,1
740,64,99332,24123,medical,unemployed,single,0
741,38,122390,15281,medical,employed,single,0
742,33,116856,4251,medical,self-employed,divorced,0
743,38,86201,23289,medical,self-employed,married,0
744,28,52694,6054,business,employed,divorced,1
745,54,109766,35484,education,unemployed,divorced,0
746,53,42995,42972,business,unemployed,divorced,0
747,52,112320,47874,medical,unemployed,single,0
748,36,100141,2310,business,unemployed,single,1
749,37,102999,30146,personal,unemployed,single,0
750,35,28419,30312,education,employed,divorced,0
751,64,67952,31981,personal,unemployed,married,0
752,58,143028,49650,business,employed,married,0
753,66,53837,5257,personal,employed,divorced,0
754,31,90799,16846,business,employed,divorced,0
755,32,68877,23483,business,unemployed,married,0
756,48,126255,27558,education,unemployed,single,0
757,18,65687,44188,education,self-employed,divorced,0
758,20,119667,14012,education,self-employed,married,0
759,33,57276,34236,medical,employed,married,0
760,40,54523,39673,education,self-employed,married,0
761,28,86055,46076,personal,employed,single,0
762,29,74615,49402,education,self-employed,married,0
763,27,116642,29931,education,unemployed,married,0
764,49,130040,33076,education,unemployed,married,1
765,33,30514,15801,business,employed,divorced,0
766,25,67456,10628,business,employed,divorced,0
767,55,27233,9728,education,unemployed,divorced,0
768,29,21102,18335,business,unemployed,married,0
769,41,86133,44773,business,unemployed,married,0
770,45,66715,29570,medical,self-employed,single,0
771,25,105193,23459,personal,self-employed,married,0
772,45,130545,41658,business,self-employed,single,1
773,53,124085,8077,personal,self-employed,married,0
774,43,129101,2971,business,employed,single,0
775,25,26256,47336,education,employed,divorced,1
776,67,141946,34959,business,self-employed,married,1
777,45,128684,46588,business,employed,single,0
778,45,84800,41533,personal,self-employed,divorced,0
779,54,148900,44022,education,self-employed,divorced,0
780,58,114937,4046,medical,unemployed,married,0
781,53,61548,45518,personal,self-employed,single,0
782,44,92090,13703,education,employed,single,1
783,34,98200,9043,education,self-employed,single,0
784,26,62367,38676,personal,unemployed,divorced,0
785,50,148845,44395,business,employed,single,0
786,37,133815,3804,education,unemployed,divorced,0
787,30,109922,11176,medical,self-employed,single,1
788,45,90382,4936,business,self-employed,divorced,0
789,65,147602,32174,personal,self-employed,married,0
790,46,146270,18096,personal,self-employed,divorced,0
791,30,146320,24232,personal,employed,single,0
792,63,46205,43641,personal,self-employed,divorced,0
793,52,45570,26909,medical,unemployed,single,1
794,23,50255,45158,medical,employed,married,0
795,35,41182,9366,education,employed,divorced,1
796,68,59373,20589,medical,employed,married,0
797,22,63019,48382,personal,unemployed,divorced,1
798,64,82619,7506,medical,unemployed,divorced,0
799,42,36043,29842,business,unemployed,married,0
800,19,65532,18458,business,unemployed,married,0
801,27,121290,22831,education,self-employed,divorced,0
802,47,85936,9783,personal,self-employed,divorced,0
803,67,39239,12170,medical,unemployed,divorced,0
804,62,30416,15609,education,unemployed,married,0
805,22,23412,41090,education,self-employed,single,0
806,50,101976,45942,medical,self-employed,married,0
807,18,44406,24035,education,unemployed,divorced,0
808,35,21875,17208,personal,employed,divorced,1
809,49,139231,36178,medical,employed,married,0
810,64,57066,14636,business,unemployed,divorced,0
811,66,122072,10039,business,employed,divorced,0
812,28,25752,15990,medical,self-employed,divorced,0
813,38,106753,7441,education,employed,divorced,0
814,43,98025,9685,education,unemployed,divorced,0
815,42,21353,14778,business,employed,single,0
816,39,46986,46959,business,employed,married,1
817,44,106907,27862,personal,employed,married,1
818,66,124901,28273,education,self-employed,married,1
819,30,34691,29413,personal,self-employed,single,0
820,50,89847,43500,business,self-employed,single,0
821,51,68075,4956,business,unemployed,married,0
822,58,30794,7553,business,employed,married,0
823,52,88470,24253,business,self-employed,married,0
824,18,36406,24915,personal,self-employed,divorced,0
825,38,95930,3365,business,employed,single,0
826,65,135897,7668,medical,unemployed,single,0
827,23,46872,6000,education,employed,divorced,0
828,45,61708,4675,business,unemployed,single,0
829,34,135492,13907,education,employed,married,0
830,22,126629,18336,business,self-employed,single,1
831,48,40800,20684,personal,self-employed,divorced,0
832,22,63397,29311,education,self-employed,married,0
833,55,143313,16136,personal,unemployed,single,0
834,20,57909,44923,business,employed,married,0
835,40,41352,13219,medical,unemployed,single,0
836,54,121975,4247,medical,self-employed,married,0
837,54,113848,5415,medical,unemployed,divorced,0
838,27,125596,7472,medical,unemployed,divorced,0
839,27,35438,23380,medical,unemployed,single,1
840,36,108921,38616,personal,employed,single,1
841,34,64999,28280,medical,unemployed,married,0
842,38,38482,22859,business,unemployed,divorced,0
843,31,52471,34805,personal,unemployed,married,0
844,26,67279,49402,personal,self-employed,divorced,1
845,63,129413,9262,medical,self-employed,married,0
846,18,126748,12066,education,employed,married,0
847,68,74213,16554,business,self-employed,married,1
848,62,133909,8008,personal,employed,single,0
849,30,33026,23315,business,self-employed,divorced,0
850,21,127625,16263,education,employed,single,1
851,18,105184,17238,personal,employed,single,0
852,66,25435,39410,business,employed,married,0
853,57,28493,17489,medical,self-employed,divorced,0
854,49,92227,18153,personal,unemployed,single,0
855,51,79321,48299,personal,self-employed,married,1
856,45,22763,44152,personal,unemployed,divorced,0
857,48,40389,25283,personal,self-employed,divorced,1
858,25,51498,47429,medical,unemployed,single,0
859,56,83755,12687,education,self-employed,married,0
860,43,121545,23998,education,employed,single,0
861,51,55825,29887,business,employed,divorced,1
862,20,36934,47172,medical,employed,single,0
863,67,25574,5355,medical,unemployed,married,0
864,29,58179,34701,business,unemployed,divorced,0
865,18,21587,42534,medical,employed,married,1
866,61,62782,6906,medical,unemployed,married,1
867,22,124224,13572,personal,employed,divorced,0
868,47,74412,13279,personal,self-employed,married,0
869,47,80561,44491,personal,unemployed,married,0
870,34,97224,11611,medical,unemployed,married,0
871,65,24409,9261,medical,self-employed,divorced,0
872,64,147159,5474,education,unemployed,married,0
873,40,91319,26878,personal,unemployed,single,0
874,32,119016,29390,business,unemployed,single,0
875,54,46751,27925,medical,self-employed,married,0
876,38,58174,17638,personal,employed,single,1
877,31,142678,24471,education,employed,single,1
878,19,76572,5787,personal,self-employed,divorced,0
879,28,81416,47343,education,self-employed,married,0
880,68,32041,8862,education,self-employed,divorced,0
881,56,43227,44724,medical,employed,married,0
882,55,55201,11663,education,self-employed,single,0
883,51,56069,17120,education,employed,divorced,1
884,55,102190,23740,business,self-employed,divorced,0
885,67,46370,37510,education,unemployed,single,0
886,51,115018,3035,business,employed,single,0
887,35,145342,35735,business,employed,married,0
888,47,147173,2852,personal,self-employed,married,0
889,32,31586,44315,personal,unemployed,single,1
890,44,70231,40386,medical,employed,single,0
891,68,145758,47627,medical,self-employed,divorced,0
892,51,25322,9303,medical,unemployed,divorced,0
